playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,auction_value,status,NFBC_ADP,salary
5254,Robbie Grossman,DET,of,584.6,495.4,72.00823053063863,15.807711089480415,56.78700239738775,13.407844924277152,0.23879999999999998,3.109097953152286,10.52880694902602,16.06374100804918,drafted,171.31,13
4106,Michael Brantley,HOU,"dh, of",533.6,484.6,72.4480862173504,12.375507881757915,62.54239944573705,2.7453263086820017,0.2918,3.0512889710214814,10.333039680851718,15.765059998032543,drafted,249.69,12
14712,Manuel Margot,TBR,of,482.8,437.6,58.967756820748704,11.623016631917281,54.538790983405896,15.78233896826434,0.2558,3.0039391696787967,10.172691912809738,15.520418318351695,drafted,321.85,8
18030,Harrison Bader,STL,of,500.75,445,63.324639736539915,17.529749593114616,57.74276513823297,11.731685327951551,0.24525,2.935843619736983,9.94208968984079,15.168589815503491,drafted,217.23,12
19198,Yuli Gurriel,HOU,1b,560.75,505.75,68.50089210529113,15.217500179649527,69.18393657127487,2.255605714588492,0.2775,2.930601637571682,9.9243379756522,15.141506125912164,drafted,207.31,18
6153,Eduardo Escobar,NYM,"3b, ss",570.4,518,68.67443140965932,22.708729529069874,78.25868920565358,1.8079668624823133,0.2432,2.914686668515047,9.870442717502762,15.059278436425027,drafted,207.38,18
10071,Jonathan Villar,NA,"2b, ss",475.6,426.4,56.54354073757403,13.146192076520107,46.382861004732455,19.21326643432168,0.244,2.8770509378568088,9.742991170958733,14.864826335187859,drafted,264.92,5
11609,Willson Contreras,CHC,catcher,524,453,67.291831463793,22.29597624948747,68.12359566076897,4.725635927863594,0.2435,2.857542741904529,19.676927627062607,30.02097680825094,drafted,116.08,15
10264,Brandon Belt,SFG,1b,515,438.8,70.01802587211385,22.926262055004308,68.17546015787384,3.595488149298935,0.243,2.8338278083146293,9.596618173536463,14.641505883730563,drafted,220.69,13
3516,Eric Hosmer,SDP,1b,560.8,508,64.56483048538578,15.824663733586073,70.51404131072748,4.822398962385644,0.263,2.829259388310137,9.581147444400829,14.61790228008927,drafted,338.69,9
17907,Brendan Rodgers,COL,"2b, ss",517.75,478.5,63.99534495652243,18.04618835995489,64.55842954063144,1.724072447035331,0.27775000000000005,2.775296873541173,9.39840604832795,14.339094769212112,drafted,174.15,6
16622,Luis Urías,MIL,"3b, ss",561.4,489.2,70.793822375271,17.989541882827993,66.94236640400719,4.783564373505307,0.2514,2.7546158111558414,9.328370650075168,14.232242159569353,drafted,151.31,17
11445,Mark Canha,NYM,of,558.8,468,76.93686739220364,17.822479543011408,63.462323749258026,6.792480907929164,0.2392,2.743957455951354,9.292276655600528,14.177173757043441,drafted,268.31,11
20220,Jo Adell,LAA,of,500.6,461,59.81865822653385,20.22478170809195,68.78784441084181,7.396950764841427,0.24159999999999998,2.739805118626305,9.278214969947186,14.155719923046343,drafted,244.62,11
5343,Brandon Crawford,SFG,ss,540.8,479.8,64.46344140975461,16.6217917310896,67.26460775980031,6.003156483910901,0.2552,2.698056934784994,9.13683680343045,13.940020056754486,drafted,209.69,10
19734,Josh Rojas,ARI,"2b, of",558.8,495.2,68.58803277728352,11.751456212751938,51.80312453393315,14.138234019323887,0.2462,2.6838113407784134,9.088594801592773,13.866417508338309,drafted,227.69,8
10243,Randal Grichuk,TOR,of,515,477.6,64.66572809637739,22.98776676495178,74.37877087574262,1.8228404003090926,0.2448,2.6709571117765085,9.045064588753256,13.800003709655833,drafted,342.38,10
19262,Garrett Hampson,COL,"2b, of",451,410.25,58.406687767932226,10.985973176532484,42.24767352923322,17.979522304058857,0.25325,2.64481174623623,8.956524597240216,13.664918747094912,drafted,260.62,9
11342,Jesús Aguilar,MIA,1b,528.8,467.2,63.3000261149785,21.92212187107072,74.42537766502329,0.20377649325626201,0.2556,2.6028961310415912,8.814579432699304,13.44835381513545,drafted,283.92,15
13602,Patrick Wisdom,CHC,3b,503.25,449,62.82572971930796,27.542348205926366,72.3106476150879,5.33949197628028,0.216,2.602818235376963,8.814315642871065,13.44795135249159,drafted,NA,7
14854,Mike Yastrzemski,SFG,of,542.4,478,71.61757789947431,21.25993467624005,66.47883454936647,4.003622900229353,0.239,2.5731912337486267,8.713985262380172,13.294877860381087,drafted,284.62,9
14811,Luke Voit,NYY,1b,484.25,424,64.39637996334216,24.786166704234038,69.66980832483124,0.42329545454545453,0.24875,2.5512890858607777,8.639814718269017,13.181716282170377,drafted,273.31,16
17992,David Fletcher,LAA,2b,636.2,589.2,74.41778131740597,4.380550121287945,50.87246755881628,11.58640672626947,0.2722,2.536313902311409,8.589101997411293,13.104344171767371,,337,NA
10323,Rafael Ortega,CHC,of,497.6,447,63.34558046492036,13.236747454275706,50.388962079017354,13.395130167680907,0.2478,2.506125421515648,8.486870195399176,12.948369691633063,drafted,NA,5
13359,Tyler Naquin,CIN,of,479.2,440,58.89325365477015,18.3421852679019,64.47788128493058,4.625742211716827,0.2602,2.4832051384119707,8.40925178657067,12.829947725790738,drafted,325.69,5
11368,Yasmani Grandal,CHW,catcher,505.75,408,68.92756429975391,25.00402687446067,70.64456291881065,1.002468302891325,0.2345,2.4103018928446396,18.162368539371034,27.710222603728717,drafted,109.23,19
21711,Oneil Cruz,PIT,ss,409.6,376,48.27759162551304,15.85831155198322,51.96377974838853,11.162096473238902,0.26280000000000003,2.4022127400402113,8.134975022170158,12.41148522294628,drafted,NA,1
19913,Jesús Sánchez,MIA,of,509.25,462.5,59.65271709675005,21.489050155069826,66.92150319353712,2.7331050992382506,0.25225,2.3820129926530105,8.066569573431146,12.307119418026234,drafted,227.23,14
19950,Andrés Giménez,CLE,"2b, ss",441.2,402.8,52.618358798970945,12.365032292408051,46.59063397448079,17.192271623226176,0.2454,2.3603847046858255,7.993326442440837,12.195372788750657,drafted,247,6
19950,Andrés Giménez,CLE,"2b, ss",441.2,402.8,52.618358798970945,12.365032292408051,46.59063397448079,17.192271623226176,0.2454,2.3603847046858255,7.993326442440837,12.195372788750657,drafted,247,6
9077,Lorenzo Cain,MIL,of,460.4,412.2,56.320175985498906,9.53881383288645,45.09543555209646,14.11283737670844,0.266,2.326760217004191,7.879458772494673,12.021645530946351,drafted,336.08,4
15679,Rowdy Tellez,MIL,"1b, dh",468,421.4,58.675343068884686,22.076689938039614,67.26043365641301,1.177137917780434,0.256,2.2931045376326322,7.7654854734282415,11.847757115392731,drafted,295.23,5
15491,J.P. Crawford,SEA,ss,649,577.2,78.7614703205352,10.985860920325688,57.38600686936423,6.604852758351329,0.2544,2.2907039055276153,7.757355851148657,11.835353796818769,drafted,320.08,3
20325,Alex Kirilloff,MIN,"1b, of",467.8,430.4,56.51358590147689,16.63655607543103,61.96438871601496,3.647342368930287,0.27,2.2638075970503064,7.666272828398628,11.696388945932025,drafted,NA,8
13621,Jeimer Candelario,DET,3b,605.4,532.4,70.77938270654703,17.778548070590265,68.37998847943513,1.0005604953861187,0.2532,2.233407833721839,7.563325528505102,11.539322834740712,drafted,215.77,6
24617,Jarren Duran,BOS,of,444.2,407,54.619439185437436,10.604598414937417,44.41068882026952,16.380728696295574,0.2512,2.2158145145500185,7.503746620428281,11.448423632815755,drafted,NA,1
7802,Miguel Rojas,MIA,ss,553.6,504.6,62.927715406112625,8.981993192592068,50.39806302464181,10.624355807212439,0.2654,2.169070252147964,7.345449480157466,11.206910584287456,,323.38,NA
9847,Andrew McCutchen,NA,of,501.4,428.2,65.00465488423785,19.210137790569334,61.983325643189396,5.624106675745966,0.2386,2.142222340003116,7.254530349201522,11.068195782180814,drafted,340.08,5
21618,Alec Bohm,PHI,3b,519.6,470.6,62.11735511600333,14.595413473856269,61.39877620843034,4.638039922520854,0.2614,2.1115267200780217,7.150581145528373,10.909601072079031,drafted,294.38,14
12927,Brandon Nimmo,NYM,of,521,432.25,71.06286505173982,13.236858232183009,47.86269606947175,7.395430448586268,0.259,2.0944314598650107,7.092688889562727,10.821275185707846,drafted,284.77,8
19918,Daulton Varsho,ARI,"catcher, of",421,378,54.73134960615497,15.754241848323867,52.76719064847042,8.738699853453014,0.25325,1.9606692966158545,16.639709917798058,25.387110986330875,drafted,100.38,6
11899,Joc Pederson,NA,of,474.75,419,61.74206879186043,22.259296288470125,64.86213899483468,2.722086381581122,0.2375,1.955900067711335,6.623559159221797,10.10552661857605,drafted,438.15,3
15362,Jeff McNeil,NYM,"2b, of",488.6,439.4,60.44373463018243,11.860963042727091,56.282601390672056,4.036658607044366,0.277,1.9522966912347022,6.611356502419472,10.086909094346414,drafted,313.62,4
16939,Lane Thomas,WSN,of,462.8,409,61.67019838156751,15.213588725997546,54.17793432116234,9.995810619816845,0.23859999999999998,1.9502974591975006,6.60458620168171,10.076579684934261,drafted,247.92,8
19339,Nicky Lopez,KCR,"2b, ss",554.8,498.4,63.17888266941717,3.5779693175890355,44.20069788969507,14.200796244131455,0.26580000000000004,1.9207225691063665,6.504432294342605,9.923775436909905,drafted,231.77,7
15223,Adam Frazier,SEA,"2b, of",597.8,539.4,70.74847602250048,8.18702845636719,51.2161081065491,7.406414779219648,0.26580000000000004,1.914207899549278,6.482370687041446,9.890116167856645,drafted,324.15,4
18568,Luis Arraez,MIN,"2b, 3b",562,504.8,69.67957585534718,4.594605874874785,50.90675260568157,3.1521567807795154,0.2994,1.9075559664034785,6.459844243363806,9.855747700581869,drafted,302.92,6
26197,Andrew Vaughn,CHW,of,509.75,451,61.769744717118094,20.012188966028432,61.53437676749276,1.514564071719963,0.25275000000000003,1.8846149391064617,6.382155585347185,9.737218555951921,drafted,NA,6
10556,César Hernández,WSN,2b,561.2,500.4,70.4906931301011,13.480022704093535,58.28070437364481,3.751712130261123,0.2562,1.8637359421276793,6.311449891351274,9.629343279897995,drafted,316.23,6
6012,Didi Gregorius,PHI,ss,500,455.2,58.69003545049189,17.19722376720815,67.36004146842397,3.798356927695699,0.2442,1.7995306732100154,6.094021913291275,9.297614647739655,,428.85,NA
19955,Gavin Lux,LAD,"2b, ss",464.25,413.75,61.21747389811582,13.737174689927988,56.52301429216312,5.772070847561265,0.25525,1.7453530382439706,5.910552023275768,9.017695677788648,drafted,228.69,6
11489,Michael A. Taylor,KCR,of,479,438.2,53.001823504577665,13.004986891051878,51.525027281212175,13.367031712361696,0.236,1.7150601118580144,5.807966521421312,8.861181559812234,drafted,410.62,2
20521,Nick Madrigal,CHC,2b,468.75,432.25,52.70657297175346,3.72517105924849,41.756955846950774,10.320139511385499,0.2935,1.7131897252042427,5.801632549222838,8.851517854376182,drafted,289.77,6
19508,Kyle Lewis,SEA,of,512.25,456,58.94640223236678,18.719960525138237,59.744747607561706,4.751453579945275,0.241,1.6870927999407654,5.713256598319225,8.716683167642083,drafted,309,6
10681,Gio Urshela,NYY,3b,507,469.8,59.18712280785885,15.269610217728422,63.55397180764405,0.9818062050091168,0.2634,1.62974667514662,5.519056773698024,8.420393597358707,drafted,290.31,7
10681,Gio Urshela,NYY,3b,507,469.8,59.18712280785885,15.269610217728422,63.55397180764405,0.9818062050091168,0.2634,1.62974667514662,5.519056773698024,8.420393597358707,drafted,NA,7
18126,LaMonte Wade Jr.,SFG,of,479.75,416.75,60.52712362929011,16.68255551202208,55.766677314064616,6.225817291555029,0.2415,1.612654184561289,5.461173896939981,8.332082020791331,drafted,306.69,NA
19294,Nick Solak,TEX,2b,479.2,431,56.94108274796192,12.621891513096207,52.2261348445405,6.440349448828604,0.2584,1.4812519472093393,5.016186697888871,7.653167576632441,drafted,370.38,2
19844,Abraham Toro,SEA,"2b, 3b",485,430.5,57.41080130660127,14.54806363459247,54.83621592840155,6.530648422543697,0.24775,1.4780000811839615,5.005174413901297,7.636366197450553,drafted,259,9
13419,Christian Walker,ARI,1b,481.2,431.2,59.604813373193466,17.23120435407183,61.73912383670823,1.8054224649423503,0.25,1.4603066816379284,4.94525658857087,7.544949911395223,,425.54,NA
18015,Paul DeJong,STL,ss,492.6,436.2,59.24202270358705,19.89751285134571,61.49683101642887,4.427419226772418,0.22940000000000002,1.457425816744477,4.935500681627306,7.530065379539073,,422.54,NA
16512,Isiah Kiner-Falefa,TEX,"3b, ss",468.75,434.75,53.25796378101813,6.260432345946325,38.483682982126034,12.536404952814703,0.26975000000000005,1.4251042712860895,4.826045361288976,7.363070018490057,drafted,366.46,7
2136,David Peralta,ARI,of,506.75,459.5,56.964811590752646,11.752727351179418,60.27458650978683,2.000459269377459,0.26875000000000004,1.363800741897653,4.6184439810975375,7.046333770930943,drafted,479.77,2
17954,Sam Hilliard,COL,of,424.2,384.2,51.8635125068998,18.59712847908014,53.05496712444675,9.824889147897796,0.2242,1.3616312184931434,4.611096997039247,7.035124519049506,drafted,384.15,8
15117,Hunter Dozier,KCR,"3b, of",504.5,451.25,57.80449694293825,17.461101619765422,58.55266606254023,4.78169110060471,0.2375,1.3387246278414935,4.533524957024535,6.916773297843231,drafted,344.38,3
16578,Yandy Díaz,TBR,"1b, 3b",497.75,429.5,60.43234654318936,12.512848062038165,55.71213282734102,1.226949232036401,0.26825,1.238617313741047,4.194516472817577,6.39954997746165,,349.69,NA
18363,Victor Robles,WSN,of,456.75,402,54.66025379506642,10.07777514231499,42.26694971537002,14.169554079696395,0.23575,1.1781084142036335,3.9896060674437295,6.08691933490966,,395.23,NA
18171,Seth Brown,OAK,of,458,418.5,54.079808325024686,20.012920538876365,59.82611942927938,4.9838217102763425,0.22475,1.124757659667436,3.8089363672411434,5.811272598664324,,479.23,NA
19610,Keibert Ruiz,WSN,catcher,424,387.2,49.93141875582221,15.399565465756192,57.982479731263375,0.35041322314049583,0.2692,1.1225852798251998,13.801579709997288,21.056991835513905,drafted,163.54,1
9368,Evan Longoria,SFG,3b,451,404.6,54.61726295036319,16.38536454526123,58.65685442189814,2.3846631173283552,0.2478,1.0547568235672422,3.57188198662181,5.4496000755068215,drafted,344.92,4
17838,Willie Calhoun,TEX,"dh, of",466.8,423.6,55.05408539125461,16.353303348630405,54.37757545928083,1.5392745705622375,0.2558,1.0119203677979225,3.4268184408694555,5.228277447030793,,377.46,NA
4892,Mike Moustakas,CIN,"2b, 3b",418.4,374,51.221581105704644,19.80756347828499,60.111908418374455,1.136509094306513,0.2434,1.0009211502306905,3.3895701328068855,5.171447914814847,drafted,345.77,3
19252,Cavan Biggio,TOR,2b,492.25,417.25,61.217491306373546,15.239686468421796,51.99347236952559,7.52555774782973,0.22575,0.9967185298727682,3.375338166141523,5.149734284044104,drafted,286,9
18289,Brian Anderson,MIA,"3b, of",478.6,420.8,53.563539017868735,15.220731127735524,55.43325886717318,4.253822300531172,0.24559999999999998,0.976979148133312,3.3084917229739332,5.047747045076562,drafted,375.15,2
2396,Carlos Santana,KCR,1b,522.4,443.8,62.34307482004565,16.855905031295105,61.05042427362903,1.5797243376591266,0.2348,0.9456044025087403,3.2022426935983916,4.885643503952827,,455.85,NA
19901,Gavin Sheets,CHW,"dh, of",432.2,390.6,51.96444083310508,17.543131523083904,58.26828290914449,0.9890337300231217,0.2504,0.9163640443344665,3.103221662104301,4.734567678175805,,NA,NA
sa3011643,Adley Rutschman,BAL,catcher,446,391.25,54.707995386025374,15.141358134247527,52.30914202216064,2.327041870374327,0.25425,0.852317251923312,12.88633035692116,19.660601091835247,drafted,207.62,1
20308,Jake Meyers,HOU,of,415.75,376.25,49.53238277904499,13.147170309330328,48.77269574415354,7.6922056110718895,0.245,0.8427552197318386,2.8539490062846262,4.3542538018874515,,NA,NA
8202,Josh Harrison,NA,2b,464,421,50.79014212596458,8.264575965887865,47.03448476066063,7.2548600036643895,0.26325,0.8328943289591124,2.8205555857955096,4.303305649764701,,380.15,NA
15279,Garrett Cooper,MIA,"1b, of",419,370,50.70615835046893,14.465112414458012,51.11105705164338,1.695445531547014,0.26375000000000004,0.7850768944009958,2.658624200922402,4.056247854872092,drafted,472.69,4
5913,Leury García,CHW,of,482,438.25,55.868915065102435,7.745568580355213,44.566255316211134,7.47205908694054,0.25925,0.769690194244548,2.6065178993613545,3.976749566299007,drafted,455.85,2
21479,Nico Hoerner,CHC,"2b, ss",430.25,386.75,46.99652923046886,4.897959375784453,40.94473230970909,9.496208999246925,0.27275000000000005,0.7385109313095661,2.5009308624773907,3.81565602336267,,388.85,NA
11200,Kole Calhoun,TEX,of,456.6,401.2,56.474432413588104,18.70030090139053,55.58293301355621,2.600891290361325,0.231,0.7101577985506671,2.404914376114881,3.6691642150412225,drafted,434.15,7
19334,Yadiel Hernandez,WSN,of,415,375.4,49.115757875531,13.855388373149683,52.77107573896799,2.8354551844576155,0.2576,0.7079270150725265,2.397359937837179,3.657638451434594,,551.62,NA
21558,Matt Vierling,PHI,"1b, of",423,384.2,48.763049363915435,10.98792273933671,45.78583729881025,8.4207636874645,0.2484,0.6810401122850239,2.306308766992007,3.5187221968183215,,NA,NA
12140,Juniel Querecuto,NA,ss,412,384,50,9,43,7,0.263,0.6527926281100894,2.21065005435093,3.3727762418331935,,NA,NA
20391,Luis Garcia (2B),WSN,2b,415.6,389.6,48.30374335058611,11.53202383342337,49.5450294138956,3.503474387637645,0.265,0.6418007872842102,2.1734267272593004,3.315984822942836,,145.15,NA
20391,Luis Garcia (2B),WSN,2b,415.6,389.6,48.30374335058611,11.53202383342337,49.5450294138956,3.503474387637645,0.265,0.6418007872842102,2.1734267272593004,3.315984822942836,,477.46,NA
20391,Luis Garcia (2B),WSN,2b,415.6,389.6,48.30374335058611,11.53202383342337,49.5450294138956,3.503474387637645,0.265,0.6418007872842102,2.1734267272593004,3.315984822942836,,636.85,NA
20391,Luis Garcia (2B),WSN,2b,415.6,389.6,48.30374335058611,11.53202383342337,49.5450294138956,3.503474387637645,0.265,0.6418007872842102,2.1734267272593004,3.315984822942836,,145.15,NA
20391,Luis Garcia (2B),WSN,2b,415.6,389.6,48.30374335058611,11.53202383342337,49.5450294138956,3.503474387637645,0.265,0.6418007872842102,2.1734267272593004,3.315984822942836,,477.46,NA
20391,Luis Garcia (2B),WSN,2b,415.6,389.6,48.30374335058611,11.53202383342337,49.5450294138956,3.503474387637645,0.265,0.6418007872842102,2.1734267272593004,3.315984822942836,,636.85,NA
